272,44,1
1017,44,1
1024,44,1
1032,44,1
1033,44,1
1035,44,1
1039,44,1
1223,44,1
1237,44,1
45,45,1
97,45,1
149,45,1
273,45,1
1017,45,1
1024,45,1
1028,45,1
1029,45,1
1032,45,1
1033,45,1
1035,45,1
1237,45,1
1241,45,1
1242,45,1
46,46,1
98,46,1
150,46,1
274,46,1
1003,46,1
1017,46,1
1018,46,1
1023,46,1
1032,46,1
1033,46,1
1035,46,1
1236,46,1
47,47,1
99,47,1
151,47,1
275,47,1
1000,47,1
1010,47,1
1014,47,1
1016,47,1
1017,47,1
1018,47,1
1023,47,1
1025,47,1
1028,47,1
1029,47,1
1030,47,1
1032,47,1
1033,47,1
1035,47,1
1213,47,1
1227,47,1
1229,47,1
1231,47,1
1236,47,1
1238,47,1
1241,47,1
48,48,1
100,48,1
152,48,1
276,48,1
1003,48,1
1017,48,1
1032,48,1
1033,48,1
1216,48,1
1236,48,1
49,49,1
101,49,1
153,49,1
277,49,1
1014,49,1
1016,49,1
1017,49,1
1025,49,1
1030,49,1
1032,49,1
1033,49,1
1035,49,1
50,50,1
102,50,1
154,50,1
278,50,1
1032,50,1
1033,50,1
1250,50,1
51,51,1
103,51,1
155,51,1
279,51,1
52,52,1
104,52,1
156,52,1
280,52,1
1,53,1
1094,53,1
2,54,1
1094,54,1
3,55,1
1094,55,1
4,56,1
1094,56,1
5,57,1
1094,57,1
6,58,1
1094,58,1
7,59,1
1094,59,1
8,60,1
1094,60,1
9,61,1
1094,61,1
10,62,1
1094,62,1
11,63,1
1094,63,1
12,64,1
1094,64,1
13,65,1
1094,65,1
14,66,1
1094,66,1
15,67,1
1094,67,1
16,68,1
1094,68,1
17,69,1
1094,69,1
18,70,1
1094,70,1
19,71,1
1094,71,1
20,72,1
1094,72,1
21,73,1
1094,73,1
22,74,1
1094,74,1
23,75,1
1094,75,1
24,76,1
1094,76,1
25,77,1
1094,77,1
26,78,1
1094,78,1
27,79,1
1094,79,1
28,80,1
1094,80,1
29,81,1
1094,81,1
30,82,1
1094,82,1
31,83,1
1094,83,1
32,84,1
1094,84,1
33,85,1
1094,85,1
34,86,1
1094,86,1
35,87,1
1094,87,1
36,88,1
1094,88,1
37,89,1
1094,89,1
38,90,1
1094,90,1
39,91,1
1094,91,1
40,92,1
1094,92,1
41,93,1
1094,93,1
42,94,1
1094,94,1
43,95,1
1094,95,1
44,96,1
1094,96,1
45,97,1
1094,97,1
46,98,1
1094,98,1
47,99,1
1094,99,1
48,100,1
1094,100,1
49,101,1
50,102,1
51,103,1
1094,103,1
52,104,1
1094,104,1
53,105,1
1095,105,1
54,106,1
1096,106,1
55,107,1
1097,107,1
56,108,1
1098,108,1
57,109,1
1099,109,1
58,110,1
1100,110,1
59,111,1
1101,111,1
60,112,1
1102,112,1
61,113,1
1103,113,1
62,114,1
1104,114,1
63,115,1
1105,115,1
64,116,1
1106,116,1
65,117,1
1107,117,1
66,118,1
1108,118,1
67,119,1
1109,119,1
68,120,1
1110,120,1
69,121,1
1111,121,1
70,122,1
1112,122,1
71,123,1
1113,123,1
72,124,1
1114,124,1
73,125,1
1115,125,1
74,126,1
1116,126,1
75,127,1
1117,127,1
76,128,1
1118,128,1
77,129,1
1119,129,1
78,130,1
1120,130,1
79,131,1
1121,131,1
80,132,1
1122,132,1
81,133,1
1123,133,1
82,134,1
1124,134,1
83,135,1
1125,135,1
84,136,1
1126,136,1
85,137,1
1127,137,1
86,138,1
1128,138,1
87,139,1
1129,139,1
88,140,1
1130,140,1
89,141,1
1131,141,1
90,142,1
1132,142,1
91,143,1
1133,143,1
92,144,1
1134,144,1
93,145,1
1135,145,1
94,146,1
1136,146,1
95,147,1
1137,147,1
96,148,1
1138,148,1
97,149,1
1139,149,1
98,150,1
1140,150,1
99,151,1
1141,151,1
100,152,1
1142,152,1
101,153,1
1143,153,1
102,154,1
1144,154,1
103,155,1
1145,155,1
104,156,1
1146,156,1
105,157,1
1147,157,1
106,158,1
1148,158,1
107,159,1
1149,159,1
108,160,1
1150,160,1
109,161,1
1151,161,1
110,162,1
1152,162,1
111,163,1
1153,163,1
112,164,1
1154,164,1
113,165,1
1155,165,1
114,166,1
1156,166,1
115,167,1
1157,167,1
116,168,1
1158,168,1
117,169,1
1159,169,1
118,170,1
1160,170,1
119,171,1
1161,171,1
120,172,1
1162,172,1
121,173,1
1163,173,1
122,174,1
1164,174,1
123,175,1
1165,175,1
124,176,1
1166,176,1
125,177,1
1167,177,1
126,178,1
1168,178,1
127,179,1
1169,179,1
128,180,1
1170,180,1
129,181,1
1171,181,1
130,182,1
1172,182,1
131,183,1
1173,183,1
132,184,1
1174,184,1
133,185,1
1175,185,1
134,186,1
1176,186,1
135,187,1
1177,187,1
136,188,1
1178,188,1
137,189,1
1179,189,1
138,190,1
1180,190,1
139,191,1
1181,191,1
140,192,1
1182,192,1
141,193,1
1183,193,1
142,194,1
1184,194,1
143,195,1
1185,195,1
144,196,1
1186,196,1
145,197,1
1187,197,1
146,198,1
1188,198,1
147,199,1
1189,199,1
148,200,1
1190,200,1
149,201,1
1191,201,1
150,202,1
1192,202,1
151,203,1
1193,203,1
152,204,1
1194,204,1
153,205,1
1195,205,1
154,206,1
1196,206,1
155,207,1
1197,207,1
156,208,1
1198,208,1
157,209,1
1040,209,1
158,210,1
1041,210,1
159,211,1
1042,211,1
160,212,1
1043,212,1
161,213,1
1044,213,1
162,214,1
1045,214,1
163,215,1
1046,215,1
164,216,1
1047,216,1
165,217,1
1048,217,1
166,218,1
1049,218,1
167,219,1
1040,219,1
168,220,1
1041,220,1
169,221,1
1042,221,1
170,222,1
1043,222,1
171,223,1
1044,223,1
172,224,1
1045,224,1
173,225,1
1046,225,1
174,226,1
1047,226,1
175,227,1
1048,227,1
176,228,1
1049,228,1
177,229,1
1040,229,1
178,230,1
1041,230,1
179,231,1
1042,231,1
180,232,1
1043,232,1
181,233,1
1044,233,1
182,234,1
1045,234,1
183,235,1
1046,235,1
184,236,1
1047,236,1
185,237,1
1048,237,1
186,238,1
1049,238,1
187,239,1
1040,239,1
188,240,1
1041,240,1
189,241,1
1042,241,1
190,242,1
1043,242,1
191,243,1
1044,243,1
192,244,1
1045,244,1
193,245,1
1046,245,1
194,246,1
1047,246,1
195,247,1
1048,247,1
196,248,1
1049,248,1
197,249,1
1040,249,1
198,250,1
1041,250,1
199,251,1
1042,251,1
200,252,1
1043,252,1
201,253,1
1044,253,1
202,254,1
1045,254,1
203,255,1
1046,255,1
204,256,1
1047,256,1
205,257,1
1048,257,1
206,258,1
1049,258,1
207,259,1
1040,259,1
208,260,1
1041,260,1
209,261,1
1042,261,1
210,262,1
1043,262,1
211,263,1
1044,263,1
212,264,1
1045,264,1
213,265,1
1046,265,1
214,266,1
1047,266,1
215,267,1
1048,267,1
216,268,1
1049,268,1
217,269,1
1040,269,1
218,270,1
1041,270,1
219,271,1
1042,271,1
220,272,1
1043,272,1
221,273,1
1044,273,1
222,274,1
1045,274,1
223,275,1
1046,275,1
224,276,1
1047,276,1
225,277,1
1048,277,1
226,278,1
1049,278,1
227,279,1
1040,279,1
228,280,1
1041,280,1
229,281,1
1042,281,1
230,282,1
1043,282,1
231,283,1
1044,283,1
232,284,1
1045,284,1
233,285,1
1046,285,1
234,286,1
1047,286,1
235,287,1
1048,287,1
236,288,1
1049,288,1
237,289,1
1050,289,1
238,290,1
1051,290,1
239,291,1
1052,291,1
240,292,1
1053,292,1
241,293,1
1054,293,1
242,294,1
1055,294,1
243,295,1
1056,295,1
244,296,1
1057,296,1
245,297,1
1058,297,1
246,298,1
1059,298,1
247,299,1
1060,299,1
248,300,1
1061,300,1
249,301,1
1062,301,1
250,302,1
1063,302,1
251,303,1
1064,303,1
252,304,1
1065,304,1
253,305,1
1066,305,1
254,306,1
1067,306,1
255,307,1
1068,307,1
256,308,1
1069,308,1
257,309,1
1070,309,1
258,310,1
1071,310,1
259,311,1
1072,311,1
260,312,1
1073,312,1
261,313,1
1074,313,1
262,314,1
1075,314,1
263,315,1
1076,315,1
264,316,1
1077,316,1
265,317,1
1078,317,1
266,318,1
1079,318,1
267,319,1
1080,319,1
268,320,1
1081,320,1
269,321,1
1082,321,1
270,322,1
1083,322,1
271,323,1
1084,323,1
272,324,1
1085,324,1
273,325,1
1086,325,1
274,326,1
1087,326,1
275,327,1
1088,327,1
276,328,1
1089,328,1
277,329,1
1090,329,1
278,330,1
1091,330,1
279,331,1
1092,331,1
280,332,1
1093,332,1
285,333,1
286,334,1
287,335,1
288,336,1
989,336,1
289,337,1
990,337,1
290,338,1
291,339,1
992,339,1
292,340,1
293,341,1
994,341,1
294,342,1
995,342,1
295,343,1
996,343,1
296,344,1
997,344,1
297,345,1
998,345,1
298,346,1
299,347,1
1000,347,1
300,348,1
1001,348,1
301,349,1
1002,349,1
302,350,1
1003,350,1
303,351,1
1004,351,1
304,352,1
1005,352,1
305,353,1
1006,353,1
306,354,1
1007,354,1
307,355,1
1008,355,1
308,356,1
309,357,1
310,358,1
1011,358,1
311,359,1
312,360,1
313,361,1
314,362,1
1015,362,1
315,363,1
1016,363,1
316,364,1
1017,364,1
317,365,1
1018,365,1
318,366,1
1019,366,1
319,367,1
1020,367,1
320,368,1
1021,368,1
321,369,1
1022,369,1
322,370,1
1023,370,1
323,371,1
1024,371,1
324,372,1
1025,372,1
325,373,1
1026,373,1
326,374,1
1027,374,1
327,375,1
1028,375,1
328,376,1
1029,376,1
329,377,1
330,378,1
331,379,1
1032,379,1
332,380,1
1033,380,1
333,381,1
334,382,1
1035,382,1
335,383,1
1036,383,1
336,384,1
337,385,1
338,386,1
339,387,1
340,388,1
341,389,1
342,390,1
1202,390,1
343,391,1
1203,391,1
344,392,1
1204,392,1
345,393,1
1205,393,1
346,394,1
347,395,1
1207,395,1
348,396,1
1208,396,1
349,397,1
1209,397,1
350,398,1
1210,398,1
351,399,1
1211,399,1
352,400,1
353,401,1
354,402,1
1214,402,1
355,403,1
1215,403,1
356,404,1
1216,404,1
357,405,1
1217,405,1
358,406,1
1218,406,1
359,407,1
1219,407,1
360,408,1
1220,408,1
361,409,1
1221,409,1
362,410,1
363,411,1
1223,411,1
364,412,1
1224,412,1
365,413,1
366,414,1
367,415,1
368,416,1
1228,416,1
369,417,1
1229,417,1
370,418,1
1230,418,1
371,419,1
1231,419,1
372,420,1
1232,420,1
373,421,1
1233,421,1
374,422,1
1234,422,1
375,423,1
1235,423,1
376,424,1
1236,424,1
377,425,1
378,426,1
1238,426,1
379,427,1
1239,427,1
380,428,1
1240,428,1
381,429,1
1241,429,1
382,430,1
1242,430,1
383,431,1
1243,431,1
384,432,1
1244,432,1
385,433,1
1245,433,1
386,434,1
1246,434,1
387,435,1
1247,435,1
388,436,1
1248,436,1
389,437,1
1249,437,1
390,438,1
391,439,1
1251,439,1
392,440,1
1252,440,1
285,441,1
339,441,1
447,441,1
286,442,1
340,442,1
448,442,1
287,443,1
341,443,1
449,443,1
288,444,1
342,444,1
450,444,1
289,445,1
343,445,1
451,445,1
290,446,1
344,446,1
452,446,1
291,447,1
345,447,1
453,447,1
292,448,1
346,448,1
454,448,1
293,449,1
347,449,1
455,449,1
294,450,1
348,450,1
456,450,1
295,451,1
349,451,1
457,451,1
296,452,1
350,452,1
458,452,1
297,453,1
351,453,1
459,453,1
298,454,1
352,454,1
460,454,1
299,455,1
353,455,1
461,455,1
300,456,1
354,456,1
462,456,1
301,457,1
355,457,1
463,457,1
302,458,1
356,458,1
464,458,1
303,459,1
357,459,1
465,459,1
304,460,1
358,460,1
466,460,1
305,461,1
359,461,1
467,461,1
306,462,1
360,462,1
468,462,1
307,463,1
361,463,1
469,463,1
308,464,1
362,464,1
470,464,1
309,465,1
363,465,1
471,465,1
310,466,1
364,466,1
472,466,1
311,467,1
365,467,1
473,467,1
312,468,1
366,468,1
474,468,1
313,469,1
367,469,1
475,469,1
314,470,1
368,470,1
476,470,1
315,471,1
369,471,1
477,471,1
316,472,1
370,472,1
478,472,1
317,473,1
371,473,1
479,473,1
318,474,1
372,474,1
480,474,1
319,475,1
373,475,1
481,475,1
320,476,1
374,476,1
482,476,1
321,477,1
375,477,1
483,477,1
322,478,1
376,478,1
484,478,1
323,479,1
377,479,1
485,479,1
324,480,1
378,480,1
486,480,1
325,481,1
379,481,1
487,481,1
326,482,1
380,482,1
488,482,1
327,483,1
381,483,1
489,483,1
328,484,1
382,484,1
490,484,1
329,485,1
383,485,1
491,485,1
330,486,1
384,486,1
492,486,1
331,487,1
385,487,1
493,487,1
332,488,1
386,488,1
494,488,1
333,489,1
387,489,1
495,489,1
334,490,1
388,490,1
496,490,1
335,491,1
389,491,1
497,491,1
336,492,1
390,492,1
498,492,1
337,493,1
391,493,1
499,493,1
338,494,1
392,494,1
500,494,1
501,495,1
986,495,1
1032,495,1
1033,495,1
1254,495,1
505,496,1
990,496,1
1032,496,1
1033,496,1
1254,496,1
508,497,1
993,497,1
1032,497,1
1033,497,1
1254,497,1
514,498,1
999,498,1
1032,498,1
1033,498,1
1254,498,1
516,499,1
1001,499,1
1032,499,1
1033,499,1
1254,499,1
534,500,1
1019,500,1
1032,500,1
1033,500,1
1254,500,1
546,501,1
1031,501,1
1032,501,1
1033,501,1
1254,501,1
555,502,1
556,503,1
557,504,1
558,505,1
559,506,1
560,507,1
561,508,1
562,509,1
563,510,1
564,511,1
565,512,1
566,513,1
567,514,1
568,515,1
569,516,1
570,517,1
571,518,1
572,519,1
1003,519,1
573,520,1
574,521,1
575,522,1
576,523,1
577,524,1
578,525,1
579,526,1
580,527,1
581,528,1
582,529,1
583,530,1
584,531,1
585,532,1
586,533,1
1017,533,1
587,534,1
588,535,1
1019,535,1
589,536,1
1020,536,1
590,537,1
591,538,1
592,539,1
593,540,1
1024,540,1
594,541,1
595,542,1
596,543,1
597,544,1
598,545,1
1029,545,1
599,546,1
600,547,1
601,548,1
1032,548,1
602,549,1
1033,549,1
603,550,1
604,551,1
1035,551,1
605,552,1
606,553,1
607,554,1
1038,554,1
608,555,1
609,556,1
610,557,1
611,558,1
612,559,1
613,560,1
614,561,1
615,562,1
616,563,1
617,564,1
618,565,1
619,566,1
620,567,1
621,568,1
622,569,1
623,570,1
624,571,1
625,572,1
626,573,1
1216,573,1
627,574,1
628,575,1
629,576,1
630,577,1
631,578,1
632,579,1
633,580,1
1223,580,1
634,581,1
635,582,1
636,583,1
637,584,1
638,585,1
639,586,1
640,587,1
641,588,1
642,589,1
643,590,1
644,591,1
645,592,1
646,593,1
647,594,1
648,595,1
649,596,1
650,597,1
651,598,1
652,599,1
1242,599,1
653,600,1
654,601,1
655,602,1
656,603,1
657,604,1
658,605,1
659,606,1
660,607,1
661,608,1
662,609,1
986,610,1
1040,610,1
987,611,1
1041,611,1
988,612,1
1042,612,1
989,613,1
1043,613,1
990,614,1
1044,614,1
991,615,1
1045,615,1
992,616,1
1046,616,1
993,617,1
1047,617,1
994,618,1
1048,618,1
995,619,1
1049,619,1
996,620,1
1050,620,1
997,621,1
1051,621,1
998,622,1
1052,622,1
999,623,1
1053,623,1
1000,624,1
1054,624,1
1001,625,1
1055,625,1
1002,626,1
1056,626,1
1003,627,1
1057,627,1
1004,628,1
1058,628,1
1005,629,1
1059,629,1
1006,630,1
1060,630,1
1007,631,1
1061,631,1
1008,632,1
1062,632,1
1009,633,1
1063,633,1
1010,634,1
1064,634,1
1011,635,1
1065,635,1
1012,636,1
1066,636,1
1013,637,1
1067,637,1
1014,638,1
1068,638,1
1015,639,1
1069,639,1
1016,640,1
1070,640,1
1017,641,1
1071,641,1
1018,642,1
1072,642,1
1019,643,1
1073,643,1
1020,644,1
1074,644,1
1021,645,1
1075,645,1
1022,646,1
1076,646,1
1023,647,1
1077,647,1
1024,648,1
1078,648,1
1025,649,1
1079,649,1
1026,650,1
1080,650,1
1027,651,1
1081,651,1
1028,652,1
1082,652,1
1029,653,1
1083,653,1
1030,654,1
1084,654,1
1031,655,1
1085,655,1
1032,656,1
1086,656,1
1033,657,1
1087,657,1
1034,658,1
1088,658,1
1035,659,1
1089,659,1
1036,660,1
1090,660,1
1037,661,1
1091,661,1
1038,662,1
1092,662,1
1039,663,1
1093,663,1
1199,664,1
1253,664,1
1200,665,1
1253,665,1
1201,666,1
1253,666,1
1202,667,1
1253,667,1
1203,668,1
1253,668,1
1204,669,1
1205,670,1
1253,670,1
1206,671,1
1253,671,1
1207,672,1
1253,672,1
1208,673,1
1253,673,1
1209,674,1
1253,674,1
1210,675,1
1253,675,1
1211,676,1
1253,676,1
1212,677,1
1253,677,1
1213,678,1
1253,678,1
1214,679,1
1253,679,1
1215,680,1
1253,680,1
1216,681,1
1253,681,1
1217,682,1
1253,682,1
1218,683,1
1253,683,1
1219,684,1
1253,684,1
1220,685,1
1253,685,1
1221,686,1
1253,686,1
1222,687,1
1253,687,1
1223,688,1
1253,688,1
1224,689,1
1253,689,1
1225,690,1
1253,690,1
1226,691,1
1253,691,1
1227,692,1
1253,692,1
1228,693,1
1253,693,1
1229,694,1
1253,694,1
1230,695,1
1253,695,1
1231,696,1
1253,696,1
1232,697,1
1253,697,1
1233,698,1
1253,698,1
1234,699,1
1253,699,1
1235,700,1
1253,700,1
1236,701,1
1253,701,1
1237,702,1
1253,702,1
1238,703,1
1253,703,1
1239,704,1
1240,705,1
1253,705,1
1241,706,1
1253,706,1
1242,707,1
1253,707,1
1243,708,1
1244,709,1
1245,710,1
1246,711,1
1247,712,1
1248,713,1
1249,714,1
1250,715,1
